order_id,order_date,region,product_category,sales_channel,customer_name,units_sold,unit_price,discount_pct,revenue
102921,2025-07-24,North America,Office Supplies,Partner Reseller,Sheila Johnson,7,167.9,10,1057.77
102152,2025-07-24,North America,Sporting Goods,Retail Store,Sherry Anderson,10,401.76,20,3214.08
102790,2025-07-24,Middle East & Africa,Sporting Goods,Partner Reseller,Jeffrey White,8,106.55,0,852.4
100214,2025-07-24,North America,Electronics,Retail Store,Julie Alexander,9,342.98,0,3086.82
104152,2025-07-24,Middle East & Africa,Apparel,Retail Store,Jerry Hamilton,12,87.8,15,895.56
105678,2025-07-24,Middle East & Africa,Home & Garden,Online,Kyle Perry,2,38.49,5,73.13
102321,2025-07-25,Latin America,Apparel,Partner Reseller,James Weaver,11,28.45,0,312.95
102589,2025-07-25,Asia Pacific,Sporting Goods,Partner Reseller,Sally Leon,4,92.24,10,332.06
103112,2025-07-25,Latin America,Sporting Goods,Partner Reseller,Shawna Green,7,336.0,20,1881.6
101306,2025-07-25,Middle East & Africa,Apparel,Partner Reseller,Grace Chavez,3,35.52,20,85.25
100091,2025-07-25,Middle East & Africa,Electronics,Online,Brian Rodriguez,11,590.07,10,5841.69
102634,2025-07-25,Asia Pacific,Sporting Goods,Online,Kara Rogers,8,390.56,15,2655.81
100630,2025-07-25,North America,Electronics,Online,Rhonda Chavez,4,149.07,0,596.28
102672,2025-07-25,North America,Sporting Goods,Retail Store,Veronica Flores,11,410.32,15,3836.49
105599,2025-07-26,North America,Sporting Goods,Online,James Bradley,10,241.14,0,2411.4
100876,2025-07-26,Latin America,Sporting Goods,Partner Reseller,Michael Miles,10,249.93,0,2499.3
100321,2025-07-26,North America,Apparel,Partner Reseller,Charles Shah,9,140.67,5,1202.73
103447,2025-07-26,Asia Pacific,Office Supplies,Retail Store,Debra Chandler,12,70.77,15,721.85
105429,2025-07-26,North America,Electronics,Partner Reseller,Jeffrey Petersen,4,391.7,5,1488.46
104119,2025-07-26,North America,Apparel,Online,Denise Reese,2,145.08,20,232.13
104967,2025-07-26,North America,Electronics,Partner Reseller,Alison Zuniga,1,286.85,0,286.85
103848,2025-07-26,Asia Pacific,Apparel,Retail Store,Erica Taylor,1,52.07,5,49.47
102943,2025-07-26,Asia Pacific,Sporting Goods,Partner Reseller,Margaret Johnson,7,476.49,0,3335.43
102952,2025-07-26,Latin America,Electronics,Partner Reseller,Kevin Christian,9,441.62,20,3179.66
101366,2025-07-26,Europe,Office Supplies,Online,Susan Porter,7,84.42,0,590.94
105244,2025-07-27,Asia Pacific,Sporting Goods,Online,Angela Richards,7,342.45,0,2397.15
105925,2025-07-27,Middle East & Africa,Sporting Goods,Retail Store,Olivia Gonzalez,4,287.81,0,1151.24
104651,2025-07-27,North America,Home & Garden,Partner Reseller,Jasmine Day,3,113.1,0,339.3
103711,2025-07-27,Middle East & Africa,Home & Garden,Partner Reseller,Marie Patterson,9,222.88,10,1805.33
101796,2025-07-27,North America,Sporting Goods,Online,Susan Baldwin,4,161.05,15,547.57
101589,2025-07-27,North America,Apparel,Online,Dr. Katherine Nguyen,10,87.57,15,744.34
103345,2025-07-27,Europe,Sporting Goods,Partner Reseller,Amber Wilson,2,337.24,20,539.58
101532,2025-07-27,Asia Pacific,Apparel,Retail Store,Danielle Jones,2,80.7,0,161.4
102134,2025-07-28,Middle East & Africa,Office Supplies,Partner Reseller,Michael Wilson,5,97.97,20,391.88
105394,2025-07-28,Latin America,Office Supplies,Online,Nicholas Calhoun,1,103.47,0,103.47
104740,2025-07-28,Latin America,Sporting Goods,Partner Reseller,Angel Becker DVM,3,95.31,10,257.34
102809,2025-07-28,North America,Apparel,Partner Reseller,Christina Mccarthy,8,94.39,0,755.12
105890,2025-07-28,Europe,Apparel,Retail Store,Mark Mueller,8,101.44,15,689.79
101511,2025-07-28,Middle East & Africa,Apparel,Retail Store,Kevin Hall,5,87.46,15,371.7
100966,2025-07-28,Latin America,Office Supplies,Retail Store,Marie Thompson,2,49.29,5,93.65
102988,2025-07-28,Latin America,Office Supplies,Partner Reseller,Jamie Mayer,12,100.12,10,1081.3
105203,2025-07-28,Middle East & Africa,Electronics,Retail Store,Todd Beasley,7,195.48,10,1231.52
103218,2025-07-28,North America,Apparel,Partner Reseller,John Watts,9,120.75,15,923.74
105864,2025-07-28,Asia Pacific,Apparel,Retail Store,Michael Watkins,5,19.36,10,87.12
105023,2025-07-28,North America,Home & Garden,Online,Robert Durham,10,149.71,0,1497.1
101331,2025-07-28,Asia Pacific,Sporting Goods,Retail Store,Mary Adkins,11,79.6,0,875.6
100778,2025-07-29,Middle East & Africa,Home & Garden,Online,Allen Mendez,7,226.94,5,1509.15
105773,2025-07-29,Europe,Electronics,Retail Store,Christian Rowe,7,649.14,0,4543.98
104659,2025-07-29,Middle East & Africa,Sporting Goods,Partner Reseller,Amanda Conley,11,174.27,20,1533.58
104560,2025-07-29,Europe,Office Supplies,Retail Store,Christopher Murphy,11,175.51,0,1930.61
105289,2025-07-29,Latin America,Electronics,Online,Christopher Cain,6,1143.55,0,6861.3
105771,2025-07-30,Europe,Apparel,Online,Wyatt Kerr,1,47.37,0,47.37
102519,2025-07-30,Asia Pacific,Office Supplies,Partner Reseller,Judith Bartlett,3,11.97,0,35.91
104316,2025-07-30,Europe,Electronics,Partner Reseller,Kimberly Flores,5,291.81,20,1167.24
100777,2025-07-30,North America,Sporting Goods,Online,Cody Davidson,6,173.9,0,1043.4
100235,2025-07-30,Latin America,Electronics,Partner Reseller,Kathryn Snyder,2,968.27,20,1549.23
100890,2025-07-30,Latin America,Home & Garden,Retail Store,Jennifer Morris,8,376.29,20,2408.26
102473,2025-07-30,Asia Pacific,Office Supplies,Online,Tammy Garcia,4,105.24,15,357.82
101915,2025-07-30,Asia Pacific,Office Supplies,Partner Reseller,Sarah Wallace,6,108.13,0,648.78
103106,2025-07-31,North America,Electronics,Online,Tracy Martinez,2,145.8,0,291.6
102045,2025-07-31,Middle East & Africa,Sporting Goods,Partner Reseller,Alyssa Vance,11,203.15,15,1899.45
101594,2025-07-31,North America,Sporting Goods,Partner Reseller,Kelly Hayes,10,481.33,0,4813.3
104732,2025-07-31,Middle East & Africa,Home & Garden,Partner Reseller,Laurie Fuller,1,388.13,0,388.13
103310,2025-07-31,Latin America,Sporting Goods,Partner Reseller,Lisa Ramirez,12,228.98,0,2747.76
103272,2025-07-31,Europe,Sporting Goods,Online,Michael Jones,5,317.16,15,1347.93
101130,2025-07-31,Latin America,Home & Garden,Retail Store,James Jefferson,5,244.15,15,1037.64
102354,2025-07-31,Asia Pacific,Office Supplies,Partner Reseller,Timothy Olson,8,144.34,0,1154.72
100509,2025-08-01,Latin America,Home & Garden,Partner Reseller,Michelle Ho,5,183.81,20,735.24
101353,2025-08-01,North America,Sporting Goods,Online,Edward Arroyo,5,77.08,0,385.4
101869,2025-08-01,Europe,Sporting Goods,Retail Store,Carolyn Cordova,8,493.4,10,3552.48
105028,2025-08-01,Middle East & Africa,Office Supplies,Partner Reseller,Richard Stuart,5,160.44,0,802.2
100196,2025-08-01,Asia Pacific,Sporting Goods,Retail Store,Daniel Salinas,8,351.35,20,2248.64
103672,2025-08-01,Asia Pacific,Home & Garden,Retail Store,Alyssa Weber,5,122.36,15,520.03
104672,2025-08-01,North America,Home & Garden,Online,Ryan Pierce,2,137.43,15,233.63
101037,2025-08-01,Europe,Sporting Goods,Online,Eric Hunter,7,159.1,0,1113.7
103565,2025-08-01,Latin America,Electronics,Online,Nathaniel Wright,8,246.25,0,1970.0
100304,2025-08-01,Asia Pacific,Electronics,Online,Maria Parker,11,1019.88,0,11218.68
105567,2025-08-01,Middle East & Africa,Apparel,Partner Reseller,Stacy Garcia,2,125.43,0,250.86
105483,2025-08-02,Asia Pacific,Home & Garden,Online,Lawrence Glover,11,272.72,0,2999.92
101888,2025-08-02,North America,Office Supplies,Online,Jeffery Nelson,3,105.29,5,300.08
105038,2025-08-02,Europe,Electronics,Partner Reseller,Nicole Price,12,556.52,5,6344.33
102214,2025-08-02,North America,Sporting Goods,Online,Calvin Smith,7,225.21,20,1261.18
102966,2025-08-02,North America,Apparel,Online,Candice Ramirez,12,71.08,5,810.31
101343,2025-08-02,Middle East & Africa,Apparel,Retail Store,Kyle Black,8,62.22,5,472.87
101986,2025-08-03,Asia Pacific,Home & Garden,Online,Robert Walker,3,178.11,0,534.33
104986,2025-08-03,Asia Pacific,Home & Garden,Partner Reseller,Susan Figueroa,8,183.35,15,1246.78
100984,2025-08-03,Latin America,Home & Garden,Retail Store,Carla Jones,1,298.98,0,298.98
104423,2025-08-03,Europe,Sporting Goods,Online,Heather Daniels,1,339.0,0,339.0
104589,2025-08-03,Middle East & Africa,Sporting Goods,Retail Store,Christopher Lee,8,347.74,0,2781.92
102912,2025-08-03,North America,Apparel,Online,Alicia Grant DVM,8,29.86,20,191.1
102956,2025-08-03,Latin America,Office Supplies,Partner Reseller,Candace Stuart,1,132.47,0,132.47
101859,2025-08-03,Asia Pacific,Electronics,Retail Store,Brent Rojas,6,486.36,20,2334.53
102826,2025-08-03,North America,Home & Garden,Retail Store,Richard Rice,2,50.31,0,100.62
100075,2025-08-03,Asia Pacific,Electronics,Partner Reseller,Sarah Moore,5,1162.92,0,5814.6
103916,2025-08-03,Europe,Home & Garden,Partner Reseller,Patrick Blackburn,3,69.53,15,177.3
100159,2025-08-03,Middle East & Africa,Office Supplies,Retail Store,Jamie Smith,11,190.4,20,1675.52
102369,2025-08-03,Asia Pacific,Apparel,Partner Reseller,Mariah Jones,10,83.15,0,831.5
104136,2025-08-03,Europe,Office Supplies,Retail Store,Bridget Wallace,1,121.08,5,115.03
104148,2025-08-03,North America,Electronics,Partner Reseller,Steven Butler,7,909.94,0,6369.58
100086,2025-08-04,Asia Pacific,Apparel,Partner Reseller,Shirley Suarez,10,39.43,10,354.87
101989,2025-08-04,Middle East & Africa,Office Supplies,Retail Store,Rachel Jones,12,169.13,5,1928.08
101619,2025-08-04,Asia Pacific,Electronics,Retail Store,Stephen Young,8,841.79,5,6397.6
100719,2025-08-04,Latin America,Electronics,Retail Store,Jeffrey Roberson,5,456.64,15,1940.72
104449,2025-08-04,Europe,Electronics,Partner Reseller,Veronica Nelson,3,952.97,10,2573.02
102026,2025-08-04,Europe,Electronics,Retail Store,Mark Taylor Jr.,11,1146.96,5,11985.73
104225,2025-08-04,Latin America,Apparel,Partner Reseller,Katherine Harrison,4,98.84,0,395.36
104193,2025-08-04,Asia Pacific,Home & Garden,Retail Store,Andrea Baker,3,178.8,10,482.76
100002,2025-08-05,North America,Home & Garden,Partner Reseller,Angie Henderson,10,104.57,0,1045.7
103219,2025-08-05,Europe,Electronics,Online,Aaron Munoz,5,613.13,10,2759.09
105866,2025-08-05,Asia Pacific,Sporting Goods,Partner Reseller,Christopher Gutierrez,8,219.23,0,1753.84
103016,2025-08-05,North America,Electronics,Online,Kelly Hubbard,7,355.74,0,2490.18
101874,2025-08-05,North America,Sporting Goods,Retail Store,Leslie Hernandez,12,344.98,0,4139.76
102137,2025-08-05,Latin America,Apparel,Online,Scott Greene,5,12.92,0,64.6
100972,2025-08-05,Latin America,Sporting Goods,Partner Reseller,Amanda Guzman,2,125.88,5,239.17
105935,2025-08-05,Asia Pacific,Electronics,Partner Reseller,Amy Ramirez,3,386.19,15,984.78
104988,2025-08-05,Asia Pacific,Home & Garden,Retail Store,Sherry Shannon,4,254.4,0,1017.6
103894,2025-08-05,North America,Home & Garden,Partner Reseller,Sean Wagner,11,201.28,0,2214.08
103124,2025-08-05,North America,Apparel,Partner Reseller,Blake Bonilla,7,56.56,10,356.33
105823,2025-08-05,Latin America,Home & Garden,Online,Tamara Peterson,11,79.07,10,782.79
103881,2025-08-05,Middle East & Africa,Electronics,Retail Store,Kenneth Webb,9,635.16,20,4573.15
101003,2025-08-05,Europe,Apparel,Retail Store,Derrick Brown,11,110.94,10,1098.31
101317,2025-08-05,Europe,Office Supplies,Online,Kevin Figueroa,5,107.65,0,538.25
101741,2025-08-06,North America,Home & Garden,Online,Nicholas Terrell,5,159.19,0,795.95
101895,2025-08-06,Latin America,Apparel,Retail Store,Christine Zavala,8,26.63,10,191.74
102973,2025-08-06,North America,Apparel,Partner Reseller,Ryan Crane,1,18.4,0,18.4
104281,2025-08-06,Middle East & Africa,Apparel,Online,Sabrina Ward,1,110.83,15,94.21
104090,2025-08-06,Asia Pacific,Electronics,Online,Carolyn Cantu,2,80.92,0,161.84
105350,2025-08-06,Europe,Apparel,Retail Store,Louis Bowen,8,23.13,15,157.28
103773,2025-08-06,Asia Pacific,Electronics,Partner Reseller,Tyler Zavala,7,91.84,20,514.3
101364,2025-08-06,Middle East & Africa,Electronics,Retail Store,Karen Gomez,8,172.12,0,1376.96
105557,2025-08-07,Latin America,Sporting Goods,Retail Store,Darren Morse,5,190.25,10,856.12
101953,2025-08-07,Middle East & Africa,Electronics,Partner Reseller,Justin Page,1,103.75,0,103.75
105847,2025-08-07,Asia Pacific,Home & Garden,Partner Reseller,Caleb Williams,5,154.41,0,772.05
103761,2025-08-07,Asia Pacific,Electronics,Partner Reseller,Donald Hoffman,8,578.98,0,4631.84
104494,2025-08-07,Asia Pacific,Office Supplies,Online,Mark Webster,2,197.27,10,355.09
104506,2025-08-07,Europe,Apparel,Partner Reseller,Mark Thomas,3,75.26,0,225.78
100384,2025-08-07,Middle East & Africa,Office Supplies,Partner Reseller,Aimee Turner,7,156.05,0,1092.35
105647,2025-08-07,Europe,Office Supplies,Partner Reseller,Julie Padilla,5,79.53,5,377.77
100325,2025-08-08,Asia Pacific,Home & Garden,Partner Reseller,Patrick Moore,8,206.04,0,1648.32
100828,2025-08-08,Latin America,Sporting Goods,Retail Store,Derrick Clayton,11,41.05,0,451.55
103044,2025-08-08,Middle East & Africa,Office Supplies,Online,Lori Green,7,179.49,0,1256.43
101403,2025-08-08,Asia Pacific,Office Supplies,Partner Reseller,Laura Sweeney,7,161.8,15,962.71
103080,2025-08-08,Middle East & Africa,Office Supplies,Online,Jacqueline Chen,10,138.11,20,1104.88
101766,2025-08-08,North America,Sporting Goods,Online,Eric Reese,12,464.73,0,5576.76
100805,2025-08-08,Middle East & Africa,Electronics,Partner Reseller,Ronald Potter,3,108.3,0,324.9
101065,2025-08-08,Europe,Sporting Goods,Retail Store,Melanie Griffith,3,135.37,5,385.8
102534,2025-08-08,Asia Pacific,Office Supplies,Online,Robert Skinner,12,192.52,10,2079.22
101572,2025-08-08,Middle East & Africa,Sporting Goods,Partner Reseller,Brianna Fitzpatrick,7,205.87,0,1441.09
105064,2025-08-08,Asia Pacific,Sporting Goods,Online,Ashley Olson,5,196.14,5,931.66
103137,2025-08-08,Asia Pacific,Home & Garden,Retail Store,Derek Mcintosh,11,268.12,0,2949.32
104921,2025-08-08,North America,Apparel,Retail Store,Justin Yu,2,134.77,0,269.54
103499,2025-08-08,North America,Home & Garden,Partner Reseller,Matthew Thomas,3,262.52,20,630.05
105412,2025-08-08,Latin America,Apparel,Online,Dana Carter,2,57.38,10,103.28
101791,2025-08-08,Asia Pacific,Home & Garden,Partner Reseller,Janet Cook,10,156.85,15,1333.22
105765,2025-08-08,Europe,Sporting Goods,Online,Scott Thompson,4,462.26,10,1664.14
101801,2025-08-08,North America,Electronics,Online,Laura Robertson,12,567.08,0,6804.96
104028,2025-08-09,Middle East & Africa,Sporting Goods,Online,Mr. Zachary Mora DVM,12,407.52,10,4401.22
104831,2025-08-09,North America,Home & Garden,Retail Store,Kelsey Lewis,1,172.16,10,154.94
103116,2025-08-09,North America,Sporting Goods,Online,Joe Martinez,6,440.25,0,2641.5
105196,2025-08-09,North America,Office Supplies,Partner Reseller,Patrick Rios,4,176.17,10,634.21
103793,2025-08-09,Middle East & Africa,Apparel,Online,Paul Nguyen,12,52.95,0,635.4
100959,2025-08-09,North America,Apparel,Retail Store,Mitchell Sellers,2,96.53,15,164.1
102668,2025-08-09,Latin America,Electronics,Partner Reseller,Patrick Pineda,10,753.86,20,6030.88
105435,2025-08-09,North America,Electronics,Partner Reseller,Jesus Shaw,3,688.4,0,2065.2
101471,2025-08-09,North America,Home & Garden,Retail Store,Kristen Jones,11,310.78,0,3418.58
103706,2025-08-09,Latin America,Office Supplies,Partner Reseller,Mike Martinez,10,164.5,0,1645.0
105071,2025-08-10,Latin America,Home & Garden,Online,Ryan Warren,12,88.99,0,1067.88
102613,2025-08-10,North America,Sporting Goods,Retail Store,Eric Ponce,7,117.96,15,701.86
100265,2025-08-10,Middle East & Africa,Sporting Goods,Retail Store,Joshua Reed,7,271.5,20,1520.4
102536,2025-08-10,Europe,Home & Garden,Online,Joseph Myers,12,102.91,5,1173.17
102204,2025-08-10,North America,Electronics,Partner Reseller,Elizabeth Matthews,2,765.33,0,1530.66
100723,2025-08-10,Latin America,Apparel,Retail Store,Todd Reynolds,7,46.32,5,308.03
101344,2025-08-11,Europe,Electronics,Online,Christopher Johnson,9,324.02,0,2916.18
103331,2025-08-11,North America,Office Supplies,Retail Store,Tammy Anderson,9,62.63,20,450.94
103578,2025-08-11,Europe,Home & Garden,Partner Reseller,Rebecca Davis,8,306.77,0,2454.16
104947,2025-08-11,Asia Pacific,Apparel,Online,Kayla Burke,7,132.5,5,881.12
105217,2025-08-11,Europe,Electronics,Retail Store,Elizabeth Brown,12,604.3,5,6889.02
102916,2025-08-11,North America,Home & Garden,Retail Store,Susan Sanchez,7,97.96,15,582.86
104908,2025-08-11,Asia Pacific,Sporting Goods,Partner Reseller,Kyle Armstrong,3,359.08,10,969.52
104728,2025-08-11,North America,Home & Garden,Partner Reseller,Tyler Murphy,12,37.6,0,451.2
104485,2025-08-11,Asia Pacific,Home & Garden,Retail Store,Cassandra Martinez,3,166.73,10,450.17
103136,2025-08-11,Europe,Sporting Goods,Partner Reseller,Allen Stanley,3,29.93,15,76.32
104645,2025-08-11,Middle East & Africa,Office Supplies,Retail Store,Gerald Price,4,84.6,0,338.4
105650,2025-08-11,North America,Apparel,Retail Store,Joseph Stokes,9,129.96,10,1052.68
102276,2025-08-12,Middle East & Africa,Electronics,Retail Store,Douglas Rose,4,198.98,20,636.74
100763,2025-08-12,North America,Electronics,Online,Jessica Smith,1,1033.4,0,1033.4
104928,2025-08-12,Europe,Electronics,Retail Store,Marie Roach,4,704.77,5,2678.13
101163,2025-08-12,Latin America,Electronics,Partner Reseller,Amber Martin,11,750.05,20,6600.44
102230,2025-08-12,North America,Office Supplies,Retail Store,Steven Butler,7,99.02,20,554.51
101904,2025-08-13,Middle East & Africa,Office Supplies,Partner Reseller,Teresa Jones,10,40.33,15,342.8
100462,2025-08-13,Asia Pacific,Home & Garden,Partner Reseller,Riley Bryant,4,90.53,5,344.01
100653,2025-08-13,Europe,Office Supplies,Online,Amy Gordon,3,142.42,20,341.81
104596,2025-08-13,Latin America,Apparel,Partner Reseller,Richard Best,3,95.5,5,272.18
104083,2025-08-14,Europe,Office Supplies,Retail Store,Mathew Myers,1,154.62,0,154.62
102730,2025-08-14,Latin America,Electronics,Online,Elijah Wall,2,828.95,0,1657.9
100742,2025-08-14,North America,Sporting Goods,Online,George Ochoa,5,261.6,0,1308.0
100217,2025-08-14,North America,Sporting Goods,Partner Reseller,Mark Brown,5,315.51,0,1577.55
101833,2025-08-14,Latin America,Apparel,Online,Bryan Thomas,2,11.62,0,23.24
100627,2025-08-14,Europe,Apparel,Retail Store,Laura Hernandez,1,65.47,15,55.65
105669,2025-08-14,Asia Pacific,Office Supplies,Partner Reseller,Bethany Liu,9,127.56,15,975.83
103404,2025-08-15,Middle East & Africa,Sporting Goods,Partner Reseller,Dustin Wilson,1,481.97,15,409.67
101198,2025-08-15,Latin America,Sporting Goods,Retail Store,Emily Arnold,4,389.78,15,1325.25
104959,2025-08-15,Asia Pacific,Electronics,Retail Store,Jon Ramos,5,1130.92,0,5654.6
104963,2025-08-15,Europe,Apparel,Partner Reseller,Justin Davis,1,116.54,5,110.71
104526,2025-08-15,Middle East & Africa,Office Supplies,Online,Andrea Donaldson,1,39.13,20,31.3
103207,2025-08-15,Asia Pacific,Apparel,Partner Reseller,Joshua Cunningham,11,92.07,5,962.13
102159,2025-08-15,Middle East & Africa,Home & Garden,Online,Pamela Hernandez DVM,12,382.17,0,4586.04
104955,2025-08-15,Europe,Sporting Goods,Online,Jason Thompson,7,257.86,5,1714.77
102602,2025-08-15,Asia Pacific,Sporting Goods,Online,Miranda Hicks,2,142.54,5,270.83
103101,2025-08-15,Europe,Office Supplies,Partner Reseller,Matthew Jones,10,23.74,0,237.4
100619,2025-08-15,North America,Office Supplies,Retail Store,Elizabeth Mendez,3,23.64,15,60.28
101994,2025-08-16,Europe,Office Supplies,Retail Store,Tamara Harris,1,44.34,0,44.34
104604,2025-08-16,Europe,Office Supplies,Retail Store,Matthew Doyle,12,182.93,20,1756.13
105184,2025-08-16,Europe,Electronics,Partner Reseller,Marcus Blair,1,1000.31,15,850.26
102340,2025-08-16,Middle East & Africa,Sporting Goods,Online,Jason Nguyen,4,432.67,0,1730.68
103630,2025-08-16,Middle East & Africa,Apparel,Retail Store,Ms. Janet Leonard,5,35.05,5,166.49
100851,2025-08-16,Latin America,Apparel,Partner Reseller,Paul Lawrence,5,96.29,15,409.23
103032,2025-08-16,Europe,Home & Garden,Partner Reseller,Deborah Roberson,11,343.65,10,3402.13
103335,2025-08-16,North America,Home & Garden,Online,Matthew Patton,4,338.09,0,1352.36
100388,2025-08-16,North America,Home & Garden,Partner Reseller,Sandra Drake,9,214.69,0,1932.21
100398,2025-08-16,Asia Pacific,Home & Garden,Online,Ashley Hicks,12,57.05,10,616.14
103680,2025-08-16,Asia Pacific,Apparel,Retail Store,Jennifer Greene,12,77.37,0,928.44
103737,2025-08-16,North America,Home & Garden,Partner Reseller,Susan Larsen,2,397.57,5,755.38
100419,2025-08-17,Middle East & Africa,Sporting Goods,Online,Jake Campbell,11,383.53,20,3375.06
104713,2025-08-17,North America,Sporting Goods,Partner Reseller,Randy Kennedy,5,249.16,0,1245.8
105491,2025-08-17,Middle East & Africa,Electronics,Online,Brandi Ibarra,3,649.6,5,1851.36
104638,2025-08-17,Asia Pacific,Sporting Goods,Online,Diana Miller,4,217.33,0,869.32
101155,2025-08-17,Middle East & Africa,Office Supplies,Partner Reseller,Lisa Torres,2,29.84,5,56.7
103992,2025-08-17,North America,Home & Garden,Online,Kristin Brown,8,90.04,0,720.32
103890,2025-08-17,Latin America,Apparel,Online,Traci Martinez,4,66.94,5,254.37
103325,2025-08-17,Middle East & Africa,Apparel,Online,Jessica Patterson,10,149.05,15,1266.92
100399,2025-08-18,Europe,Electronics,Partner Reseller,Hannah Luna,9,830.21,0,7471.89
102538,2025-08-18,Europe,Electronics,Retail Store,Hunter Robinson,3,1094.88,10,2956.18
102210,2025-08-18,Europe,Electronics,Retail Store,John Holt,1,987.21,0,987.21
100447,2025-08-18,Asia Pacific,Sporting Goods,Online,Shelly Spencer,9,108.26,5,925.62
102841,2025-08-18,Latin America,Apparel,Partner Reseller,Melissa Yang,8,79.96,0,639.68
102928,2025-08-18,North America,Office Supplies,Retail Store,Paul Gordon,3,54.37,0,163.11
104762,2025-08-18,Asia Pacific,Home & Garden,Partner Reseller,Sandra Moore,11,344.38,0,3788.18
105694,2025-08-18,Asia Pacific,Sporting Goods,Online,Jessica Reynolds,11,233.33,15,2181.64
103738,2025-08-18,Asia Pacific,Electronics,Retail Store,Rachel Warren,1,619.25,20,495.4
104190,2025-08-18,North America,Home & Garden,Partner Reseller,Michelle Smith,9,130.21,0,1171.89
105213,2025-08-19,Europe,Apparel,Partner Reseller,Courtney Page,9,59.92,0,539.28
104302,2025-08-19,Latin America,Sporting Goods,Online,Denise Johnson,2,134.85,10,242.73
100558,2025-08-19,Latin America,Sporting Goods,Partner Reseller,Larry Robertson,11,88.24,0,970.64
105630,2025-08-19,North America,Sporting Goods,Retail Store,Linda Henderson,5,458.18,10,2061.81
101645,2025-08-19,Latin America,Apparel,Online,Mrs. Felicia Castro DDS,4,37.36,15,127.02
100107,2025-08-19,Latin America,Apparel,Online,Sierra Johnson,7,103.64,15,616.66
101630,2025-08-19,North America,Home & Garden,Retail Store,Anna Evans,8,38.87,0,310.96
101856,2025-08-19,Middle East & Africa,Home & Garden,Retail Store,Steven Griffith,3,176.58,0,529.74
105157,2025-08-19,Latin America,Sporting Goods,Online,Laura Bailey,2,184.4,0,368.8
102422,2025-08-19,Asia Pacific,Electronics,Online,Patricia Hernandez,4,654.87,0,2619.48
104242,2025-08-19,Asia Pacific,Office Supplies,Retail Store,Mario Peters,4,48.38,0,193.52
101200,2025-08-20,Asia Pacific,Electronics,Retail Store,Sheila Greer,8,138.83,5,1055.11
102806,2025-08-20,Middle East & Africa,Apparel,Online,Danielle Hernandez,2,133.98,0,267.96
104573,2025-08-20,Asia Pacific,Apparel,Partner Reseller,Diane Brown,8,15.74,15,107.03
100331,2025-08-20,Latin America,Apparel,Online,Colton Martinez,12,81.83,15,834.67
103940,2025-08-20,Latin America,Sporting Goods,Online,Tiffany Johnston,9,37.44,5,320.11
102070,2025-08-20,Latin America,Electronics,Online,Timothy Patel,8,543.39,15,3695.05
103432,2025-08-20,Latin America,Home & Garden,Partner Reseller,James Silva,9,33.05,20,237.96
101107,2025-08-20,Middle East & Africa,Office Supplies,Partner Reseller,Jennifer James,3,158.52,5,451.78
103742,2025-08-20,Asia Pacific,Home & Garden,Partner Reseller,Shelia Waller,8,379.6,0,3036.8
105118,2025-08-20,Latin America,Home & Garden,Partner Reseller,Joseph Miller,12,363.36,10,3924.29
105685,2025-08-21,North America,Home & Garden,Online,Keith Solis,5,90.67,10,408.02
103337,2025-08-21,North America,Office Supplies,Online,Erica Baker,7,97.23,15,578.52
104574,2025-08-21,Latin America,Electronics,Retail Store,Debbie Schneider,4,404.86,0,1619.44
102867,2025-08-21,Europe,Electronics,Partner Reseller,Anna White,10,446.48,5,4241.56
104918,2025-08-21,Latin America,Apparel,Retail Store,Tiffany Zamora,10,113.7,0,1137.0
103527,2025-08-21,North America,Sporting Goods,Retail Store,Kerry Ware,10,224.58,0,2245.8
102944,2025-08-21,Latin America,Electronics,Retail Store,William Cunningham,5,861.56,0,4307.8
105623,2025-08-21,Europe,Home & Garden,Retail Store,Dana Hernandez,11,279.5,20,2459.6
102005,2025-08-21,Asia Pacific,Office Supplies,Partner Reseller,Henry Gray,7,171.91,0,1203.37
100431,2025-08-22,Latin America,Apparel,Retail Store,Jack White,7,149.0,5,990.85
102492,2025-08-22,Europe,Sporting Goods,Online,Richard Medina,6,284.03,20,1363.34
100157,2025-08-22,Middle East & Africa,Office Supplies,Online,Jason Stein,2,101.29,10,182.32
101244,2025-08-22,Europe,Sporting Goods,Retail Store,Michael Sloan,12,181.92,15,1855.58
103644,2025-08-22,North America,Electronics,Retail Store,Sandy Oconnor,9,497.21,20,3579.91
101178,2025-08-22,Latin America,Office Supplies,Retail Store,Jason Graves,10,186.41,0,1864.1
102637,2025-08-22,North America,Office Supplies,Retail Store,Henry Rivera,3,143.98,20,345.55
100710,2025-08-22,Asia Pacific,Electronics,Online,Anthony Jones,7,399.28,0,2794.96
102838,2025-08-22,Latin America,Electronics,Retail Store,Timothy Gordon,11,1174.43,0,12918.73
101902,2025-08-22,Europe,Apparel,Online,Kim Carter,5,117.34,15,498.7
104002,2025-08-22,Asia Pacific,Home & Garden,Online,Michelle Howard,6,187.66,15,957.07
103376,2025-08-22,North America,Electronics,Online,Beth Medina,5,562.9,0,2814.5
100092,2025-08-22,Latin America,Sporting Goods,Partner Reseller,Denise Jacobs,3,211.83,15,540.17
101748,2025-08-22,North America,Home & Garden,Online,Jennifer Yu,3,35.06,0,105.18
105153,2025-08-22,Middle East & Africa,Office Supplies,Online,Richard Roy,12,115.1,0,1381.2
